URL,Date,Title,Text,Snippet
https://www.nytimes.com/2022/03/14/business/citigroup-russia-exit.html,2022-03-14T15:06:06+0000,"Citigroup, the biggest U.S. bank in Russia, will pull out more business.","Citigroup, the American bank with the largest presence in Russia, said it would broaden its planned withdrawal from the country because of the war in Ukraine.","Citi will expand its exit, announced last April, and stop seeking new clients in Russia."
https://www.nytimes.com/2022/03/14/sports/soccer/poland-russia-fifa.html,2022-03-14T15:07:57+0000,Poland Refused to Play Russia Once. It May Have to Do So Again.,"One by one, late on a Friday evening, Robert Lewandowski called his Poland teammates. They were scattered across Europe, and most of them were busily preparing for club games that weekend, but his question could not wait.","Poland’s stars cornered FIFA by threatening to boycott a World Cup qualifier. Now, as Russia appeals the decision, Robert Lewandowski, Wojciech Szczesny and their teammates may have to double down."
https://www.nytimes.com/2022/03/14/world/europe/ukraine-zelensky-congress-speech.html,2022-03-14T15:31:20+0000,Zelensky will address Congress in a virtual speech on Wednesday.,"As Russia’s offensive in Ukraine intensifies, President Volodymyr Zelensky of Ukraine will address Congress in a virtual speech on Wednesday, Democratic leaders said, a move that will likely increase growing momentum on Capitol Hill to pressure President Biden to send fighter jets to Kyiv. ",The Ukrainian president’s speech will likely increase growing momentum on Capitol Hill to pressure President Biden to send fighter jets to Kyiv.
https://www.nytimes.com/2022/03/14/business/large-auto-supplier-warns-of-a-financial-hit-from-the-ukraine-war.html,2022-03-14T15:42:41+0000,Large auto supplier warns of a financial hit from the Ukraine war.,"A manufacturer of auto parts that employs more than 7,000 people in Ukraine warned Monday that it would suffer a significant financial hit from the war and from sanctions against Russia, an indication of how the fighting could inflict collateral damage on the economy.","The problems of Leoni, which makes automotive wiring systems, show the economic collateral damage caused by the Russian invasion."
https://www.nytimes.com/2022/03/14/arts/music/paavo-jarvi-putin-ukraine-russia.html,2022-03-14T16:07:29+0000,A Conductor on Why He Stayed in Russia After the Invasion Began,"As the Russian military began its attack on Ukraine in late February, the Estonian American conductor Paavo Järvi was in Moscow, leading rehearsals for a long-planned engagement with a Russian youth orchestra.",The Estonian American conductor Paavo Järvi chose to remain in Moscow temporarily to lead a Russian youth orchestra: “I felt a responsibility.”
https://www.nytimes.com/2022/03/14/world/europe/uk-ukraine-refugee-sponsorship-scheme.html,2022-03-14T17:22:54+0000,British government announces plan to allow residents to sponsor refugees.,"As the humanitarian toll in Ukraine intensifies, the British government announced on Monday a program  for British residents to sponsor Ukrainian refugees,  amid widespread criticism of the country’s limited pathways for those fleeing the war.","The program, called “Homes for Ukraine,” offers a new route for Ukrainian refugees to come to Britain, which had previously been limited to those joining family members already living there."
https://www.nytimes.com/2022/03/14/world/europe/lithuania-russia-attack-ukraine-nato.html,2022-03-14T17:28:40+0000,"Lithuania, a Vulnerable NATO Link, Readies for Putin","At a border crossing with Poland, Ramunas Serpatauskas was waving down cars crammed with bags, blankets and often three generations of family members one recent evening.","The Baltics, wedged between Russia and Belarus, have been likened to a modern-day West Berlin. Many here worry that if Ukraine falls, they might be next."
https://www.nytimes.com/2022/03/14/climate/usps-trucks-electric-vehicles.html,2022-03-14T17:42:44+0000,Democrats Want Investigation Into Postal Service’s Gas Guzzlers Contract,"A group of House Democrats called Monday for an investigation into a decision by Postmaster General Louis DeJoy to purchase up to 165,000 gasoline-powered mail trucks over the Biden administration’s objections that the multibillion-dollar contract would undermine the nation’s climate goals.","A plan to purchase up to 165,000 gasoline-powered mail trucks instead of electric models has angered Democrats and the Biden administration."
https://www.nytimes.com/2022/03/14/well/mind/stress-anxiety-mind.html,2022-03-14T18:02:28+0000,"This Year, Try Spring Cleaning Your Brain","To hear more audio stories from publications like The New York Times, download Audm for iPhone or Android.","Five ways to soothe a mind overstimulated by anxiety, stress and streams of information."
https://www.nytimes.com/2022/03/14/world/europe/ukraine-refugees-poland-belarus.html,2022-03-14T19:09:09+0000,"Two Refugees, Both on Poland’s Border. But Worlds Apart.","On the day war broke out in Ukraine, Albagir, a 22-year-old refugee from Sudan, was lying on the frozen forest floor at the gateway to Poland, trying to stay alive.",A young man fleeing war in Sudan and a young woman evacuating Ukraine crossed into Poland at the same time. They had very different experiences.
https://www.nytimes.com/2022/03/14/technology/ukraine-fox-news-benjamin-hall.html,2022-03-14T19:29:44+0000,Fox News correspondent Benjamin Hall has been injured in Ukraine.,"The Fox News correspondent Benjamin Hall was injured on Monday in Ukraine while reporting outside Kyiv and has been hospitalized, the network said.",Mr. Hall is a longtime war correspondent who joined the network in 2015.
https://www.nytimes.com/2022/03/14/world/europe/china-russia-military-aid-us.html,2022-03-14T20:57:08+0000,The U.S. warns China not to give Russia military or economic aid.,"President Biden’s national security adviser met with a top Chinese official on Monday to warn against China giving Russia military or economic assistance, as the Kremlin struggles with the aftermath of its invasion of Ukraine.","The Kremlin denied the report, and the spokesman for the Chinese Embassy in Washington said he had never heard of the request."
https://www.nytimes.com/2022/03/14/world/europe/russian-protester-tv.html,2022-03-14T21:39:07+0000,"A protester storms a live broadcast on Russia’s most-watched news show, yelling, ‘Stop the war!’","A state television employee burst onto the live broadcast of Russia’s most-watched news show on Monday evening, yelling, “Stop the war!” and holding up a sign that said, “They’re lying to you here,” in an extraordinary act of protest against Russia’s invasion of Ukraine.","The intervention by a state TV employee underscored how dissent is seeping into the public sphere in Russia, despite the Kremlin’s crackdown on anyone who challenges its official narrative of the invasion."
https://www.nytimes.com/2022/03/14/briefing/russia-ukraine-war-kyiv.html,2022-03-14T21:46:44+0000,How Will It End?,"Good evening. This is your Russia-Ukraine War Briefing, a weeknight guide to the latest news and analysis about the conflict.",The next two or three weeks may decide whether Ukraine can survive as a state.
https://www.nytimes.com/2022/03/14/business/papa-johns-russia.html,2022-03-14T22:14:12+0000,"He’s American, He Oversees Papa John’s in Russia and He’s Staying","Papa John’s International said last week that it was suspending all of its corporate operations in Russia, following in the footsteps of other high-profile American brands like McDonald’s and Starbucks.","Christopher Wynne’s company controls the franchise agreements for the 190 Papa John’s locations in the country. “At the end of the day, they appreciate a good pizza,” he said."
https://www.nytimes.com/2022/03/14/world/europe/kyiv-ukraine-russia-war.html,2022-03-14T22:34:46+0000,Kyiv’s Once-Busy Streets Empty as Russia Targets Capital,"The Ukrainian capital feels almost empty, its wide avenues mostly deserted except for soldiers at sandbagged checkpoints on the main intersections.","With civilian areas coming under fire and an estimated half the population having fled, the avenues of the Ukrainian capital, under siege by Russian forces, are almost deserted."
https://www.nytimes.com/2022/03/14/world/europe/ukraine-russia-diplomacy.html,2022-03-14T22:58:57+0000,Diplomacy Quickens to Halt Ukraine War or Stop Its Expansion,"Diplomatic activity quickened on multiple fronts Monday as Russia’s war on Ukraine entered an uncertain new phase, with President Vladimir V. Putin’s forces widening their bombardment of Kyiv and other cities, hundreds of civilians escaping the devastated port of Mariupol, and the United States warning China over its deepening alignment with an isolated Russia.","Ukraine and Russia held a new round of talks and agreed to resume them on Tuesday, as the United States warned China about helping an increasingly isolated Kremlin and expanding the conflict."
https://www.nytimes.com/2022/03/14/us/politics/murdoch-elections-donations.html,2022-03-14T23:00:07+0000,How a Murdoch Hopes to Save American Democracy,"Over the last decade, as America’s two dominant political parties pulled farther apart, a group of centrist-minded donors was growing increasingly frustrated.",Kathryn Murdoch is trying to change how elections are run. It’s a work in progress.
https://www.nytimes.com/2022/03/14/nyregion/russian-illegal-campaign-donations.html,2022-03-15T00:27:51+0000,Russian Mogul Is Charged With Donating Illegally to U.S. Campaigns,Federal prosecutors in Manhattan on Monday accused a Russian tycoon of scheming to make $1 million in illegal campaign donations to federal and state political candidates in the United States to gain favorable licensing decisions for a cannabis business venture.,Andrey Muraviev was indicted on charges of making donations as a foreign national to boost licensing decisions for a marijuana business.
https://www.nytimes.com/2022/03/14/us/russia-ukraine-weapons-decoy.html,2022-03-15T00:56:24+0000,Russia Deploys a Mystery Munition in Ukraine,American intelligence officials have discovered that the barrage of ballistic missiles Russia has fired into Ukraine contain a surprise: decoys that trick air-defense radars and fool heat-seeking missiles.,"Iskander-M short-range ballistic missiles are releasing a previously unknown decoy designed to evade air-defense systems, an American official said."
https://www.nytimes.com/2022/03/15/world/europe/zelensky-russian-troops-surrender.html,2022-03-15T01:51:48+0000,Zelensky calls on Russian troops to surrender.,President Volodymyr Zelensky of Ukraine called on Russian troops to surrender in a video address posted online early Tuesday.,The Ukrainian leader and the Pentagon have both said some Russian soldiers have surrendered or been captured.
https://www.nytimes.com/2022/03/14/world/europe/newlede.html,2022-03-15T03:23:25+0000,Here are the latest developments in Ukraine.,"Three European leaders were traveling to Kyiv on Tuesday to express the European Union’s “unequivocal support” for Ukraine and offer financial help, the Czech and Polish governments said, even as fighting rages around the city, with half a dozen loud blasts shaking central Kyiv in the pre-dawn hours. The leaders of the Czech Republic, Poland and Slovenia were traveling by train and crossed into Ukraine on Tuesday morning, officials said.",
https://www.nytimes.com/2022/03/15/sports/tennis/medvedev-russia-indian-wells.html,2022-03-15T04:01:12+0000,"Daniil Medvedev Loses a Match and No. 1 Ranking, but Faces Bigger Concerns","Daniil Medvedev’s reign as the No. 1 men’s tennis player will not last long — at least, not this time.","At Indian Wells, the Russian fell in the third round to Gael Monfils of France, as Medvedev faced criticism that Russian players should not be competing because of Putin’s invasion of Ukraine."
https://www.nytimes.com/2022/03/15/world/europe/china-blogger-odessa-ukraine-war.html,2022-03-15T06:39:22+0000,A Chinese video blogger in Odessa challenges Beijing’s version of the war.,"In the southern Ukrainian port city of Odessa, Wang Jixian often starts his days by recording the sirens howling warnings to residents against Russian air attacks. It’s part of his own battle against the skewed, euphemistic depiction of the war propagated by Moscow’s crucial partner, China.","Wang Jixian has become one of the boldest voices confronting the Chinese state-controlled media’s narrative, drawing hundreds of thousands of viewers."
https://www.nytimes.com/2022/03/15/world/middleeast/syria-ukraine-invasion-russia.html,2022-03-15T09:00:22+0000,Impunity for War Crimes in Syria Casts a Grim Shadow Over Ukraine,"The Syrian police stormed her house and dragged her husband away. Her eldest son died in a rain of Syrian government shells on her hometown. So like millions of other Syrians, Hanadi Hafisi fled the country with plans to return when the war ended.","and its dictator stayed in power. That conflict offers lessons for Russia’s leader, analysts say."
https://www.nytimes.com/2022/03/15/podcasts/the-daily/ukraine-russia-war-family-killed.html,2022-03-15T10:00:09+0000,The Story Behind a Defining War Photo,This episode details graphic scenes and contains strong language.,"Lynsey Addario, a photojournalist, took an image that captured the new reality of the fighting in Ukraine."
https://www.nytimes.com/2022/03/15/business/dealbook/bonds-fed-inflation-rates.html,2022-03-15T11:19:50+0000,Prepare for Interest Rate Liftoff,"For much of recent history, a rise in bond yields signaled that a stronger economy was ahead. Yesterday, the yield on the 10-year U.S. Treasury note jumped to 2.14 percent, the highest it has been since 2019, and about four times higher than its pandemic low point in 2020.",How high will the Fed go?
https://www.nytimes.com/2022/03/15/business/airlines-travel.html,2022-03-15T12:00:08+0000,Airline Ticket Sales Exceed a 2019 Milestone for the First Time,"Rising fuel prices may present an obstacle, but the airline recovery in the United States appears to be on track for now.","February bookings for U.S. travel beat those preceding the pandemic, a data analysis found. Summer looks promising for the industry, if fuel costs cooperate."
https://www.nytimes.com/2022/03/15/business/coal-prices-russia.html,2022-03-15T12:14:46+0000,Coal prices rise to record levels on Russia supply fears.,"Prices for coal used to generate electric power have hit record levels in recent days on fears that supplies from Russia could be disrupted. Prices for thermal or hard coal recently topped $462 a metric ton before easing back to about $380, said Steve Hulton, vice president of coal at Rystad Energy, a consulting firm. He said these were record prices, well above established norms.","Coal buyers are trying to lock up supplies amid fears that Russia could respond to sanctions by cutting off exports, an analyst said."
https://www.nytimes.com/2022/03/15/world/europe/india-russia-oil-imports.html,2022-03-15T12:39:13+0000,India says it’s in talks with Russia about increasing oil imports.,"India is in talks with Moscow about increasing oil imports from Russia in an effort to keep spiraling prices in check, India’s petroleum minister told Parliament this week. The move comes as New Delhi is also striving to preserve its relationship with Moscow, its biggest supplier of weapons, at a time when India faces an aggressive China on its borders.","The move comes as New Delhi is striving to preserve its relationship with Moscow, its biggest supplier of weapons, at a time when India faces an aggressive China."
https://www.nytimes.com/2022/03/15/technology/intel-factory-germany.html,2022-03-15T13:14:52+0000,Intel to Invest at Least $19 Billion for New Chips Plant in Germany,"Intel selected the German city of Magdeburg on Tuesday for its next big chip manufacturing site, continuing a significant expansion aimed at reducing dependence on Asian factories for the vital components.","The Silicon Valley company said it would build factories in Magdeburg, mirroring a plan announced in late January to begin manufacturing in Ohio."
https://www.nytimes.com/2022/03/15/business/oil-prices-china.html,2022-03-15T13:17:29+0000,Oil prices fall below $100 a barrel as China’s Covid-19 outbreak threatens demand.,"Oil prices dropped on Tuesday, falling below $100 a barrel, as China, the world’s largest oil importer, imposed new lockdowns to combat an outbreak of the coronavirus, moves that could threaten demand.","Gas prices in the United States were lower on Tuesday. Stock markets rose, with the gains on Wall Street led by airlines."
https://www.nytimes.com/2022/03/15/world/europe/russia-uk-sanctions.html,2022-03-15T14:35:42+0000,The U.K. targets more oligarchs and Putin allies with sanctions.,"The British government said on Tuesday that it had imposed sanctions on more than 370 individuals it described as oligarchs, political allies or propagandists for President Vladimir V. Putin of Russia, a major new crackdown that brings it closer in line with the European Union on an issue that has long dogged Britain.","More than 370 people are being penalized, including Russia’s prime minister, a former president and the Kremlin’s press secretary."
https://www.nytimes.com/2022/03/15/business/media/russia-ukraine-journalism-censorship.html,2022-03-15T15:11:54+0000,‘Minute-to-Minute Triage’: Weighing News Against Safety in Russia,"Shortly after Russia passed a new censorship law that effectively criminalized accurate reporting on the war in Ukraine, CNN executives on two continents gathered for an emergency video call to figure out what would happen next.",Western news outlets are engaging in a tense debate over balancing an urgent need to bear witness with journalists’ ability to report freely under strict new laws there.
https://www.nytimes.com/2022/03/15/business/economy/inflation-rates-global-economy.html,2022-03-15T15:29:43+0000,Global Economy Sinks Deeper Into Turmoil as Fed Prepares to Raise Rates,"When Federal Reserve officials raise interest rates on Wednesday, they will do so amid an unfortunate economic reality: Many of the inflationary pressures they had long assumed would dissipate have instead lingered, and some are getting worse.","Federal Reserve officials are set to raise interest rates to control inflation, but the return to normal they had hoped to see remains painfully elusive."
https://www.nytimes.com/2022/03/15/business/media/ukraine-fox-news-cameraman-killed.html,2022-03-15T16:00:11+0000,"A Fox News crew in Ukraine was caught in fighting, leaving two journalists dead.","A Fox News cameraman and a Ukrainian journalist traveling with him were killed on Monday in Ukraine when their vehicle came under fire outside Kyiv, according to the network and Ukrainian authorities.","Pierre Zakrzewski, a Fox News cameraman, and Oleksandra Kuvshynova, a Ukrainian journalist, were killed outside Kyiv. A Fox News correspondent, Benjamin Hall, remained hospitalized."
https://www.nytimes.com/2022/03/15/world/europe/ukraine-mykolaiv-russia-war.html,2022-03-15T16:02:37+0000,‘I’m Not Scared of Anything’: Death and Defiance in a Besieged Ukrainian City,"Alla Ryabko stood in the courtyard of the city morgue, trembling with grief and rage. Her son, Capt. Roman Ryabko, had been killed in fighting on the first day of the war in Ukraine, but two weeks had passed and his body had not yet been prepared for burial.",The port city of Mykolaiv is being shelled by Russian forces every day. Bodies are piled at the morgue. But residents refuse to succumb.
https://www.nytimes.com/2022/03/15/business/german-recession-russia-ukraine.html,2022-03-15T16:21:18+0000,The war in Ukraine is raising fears of a recession in Germany.,"Business leaders in Germany are increasingly worried about the impact Russia’s war in Ukraine will have on the German economy, Europe’s largest, where inflation, disrupted supply chains and the high price of energy are leading to fears of a recession.","Uncertainty looms for German business leaders, who worry that the war could upend their country’s globalized, export-focused economy."
https://www.nytimes.com/2022/03/15/technology/music-industy-digital-revolution.html,2022-03-15T16:34:29+0000,Music’s Messy Digital Revolution,Streaming saved the music industry from the jaws of the internet. But the complicated picture from the past 20 years shows that surviving an online revolution isn’t the only hard part. What comes next might be even more difficult.,"Streaming services bring in steady cash for the music industry, but sales are down and many artists feel left out."
https://www.nytimes.com/2022/03/15/world/europe/zelensky-canada-parliament-ukraine.html,2022-03-15T16:42:41+0000,Zelensky’s appeal to Canada: Imagine if Toronto were Kyiv.,"In an emotional address to Canada’s Parliament on Tuesday, President Volodymyr Zelensky urged its members to support his call for a no-fly zone over Ukraine, asking them to imagine cities like Vancouver or Toronto being attacked, and calling for intensifying sanctions in the face of Russian aggression.",The Ukrainian president’s emotional speech to Canadian lawmakers underscored how he has increasingly cast himself as a spokesman for liberal democracy.
https://www.nytimes.com/2022/03/15/arts/music/ukraine-national-anthem.html,2022-03-15T16:51:45+0000,Ukraine’s National Anthem Reverberates Around the World,"Since Russia invaded Ukraine, the soaring melody of Ukraine’s national anthem has been heard worldwide, from antiwar protests in Moscow to the stages of major concert halls, from N.B.A. basketball arenas to TikTok posts.","“Ukraine’s glory hasn’t perished,” begins the anthem, which is being played by orchestras worldwide as a sign of solidarity with Ukraine."
https://www.nytimes.com/2022/03/15/dining/nyc-restaurant-news.html,2022-03-15T17:07:28+0000,"Isla & Co. Opens in Williamsburg, Brooklyn","Until 4 p.m., brunch is the main bill of fare at this new restaurant in the former Du’s Donuts space, in the arcade of the William Vale hotel in Williamsburg, Brooklyn. Barry Dry and Tom Rowse, the owners of Parched Hospitality Group, which is behind the Hole in the Wall restaurants, have hired Matt Foley, a former sous-chef at Marea, to be executive chef. He’ll run brunch, as well as dinner, with an eclectic menu that includes a burger, fish and chips, rigatoni alla vodka with spicy shrimp, Thai green curry and half a chicken with roasted spring vegetables. Sticky date pudding and lemon panna cotta are the sweets. The restaurant is a spinoff of Isla in the Hotel Hendricks in Manhattan, which reopens Thursday after a long pandemic hiatus. In addition, locations of Isla & Co. will show up this year in Atlanta, Miami Beach and West Palm Beach. (Opens Wednesday)","Vietnamese-influenced breakfast fare in Chelsea; Thai grilled skewers in Elmhurst, Queens; and more restaurant news."
https://www.nytimes.com/2022/03/15/world/europe/mariupol-death-toll-ukraine.html,2022-03-15T17:26:54+0000,Officials in Mariupol struggle to account for the dead.,,"The coastal city, a battleground for weeks, is under an increasingly relentless Russian assault that is taking an unspeakable toll."
https://www.nytimes.com/2022/03/15/arts/russia-creative-artists-sanctions.html,2022-03-15T17:45:13+0000,Russian Artists Lose the Tools of Their Trades as Companies Pull Out,"In a call from his car on Sunday, a photographer from Moscow explained why he was driving to Tbilisi, Georgia, having left his apartment and essentially his whole life behind.","Creative professionals have been cut off from Western clients and from the products and services they use to make, market and get paid for their work."
https://www.nytimes.com/2022/03/15/world/europe/biden-nato-eu-summit-europe.html,2022-03-15T18:12:04+0000,Biden will travel to Europe next week for an extraordinary NATO meeting.,"President Biden will travel to an extraordinary NATO summit meeting in Brussels on March 24 and will also attend the European Union’s summit meeting the same day, White House and European officials said on Tuesday.","The president will travel to Brussels for the NATO session, and will also attend a European Union summit meeting."
https://www.nytimes.com/2022/03/15/us/politics/ukraine-politics-congress.html,2022-03-15T18:22:53+0000,"Ukraine War Shifts the Agenda in Congress, Empowering the Center","The escalating crisis in Ukraine is upending policy and political thinking on both the left and the right on Capitol Hill, as an immediate threat to the global order and soaring energy prices empower the political center at the expense of the two parties’ flanks.","With a crisis rocking Europe, the left is shelving demands for defense cuts and a swift end to fossil fuels, while on the right, Trump-era foreign policy and criticism of Ukraine are fading."
https://www.nytimes.com/2022/03/15/business/russia-debt-bonds-default.html,2022-03-15T18:30:36+0000,"Dollars or Rubles? Russian Debt Payments Are Due, and Uncertain."," Russia is teetering on the edge of a possible sovereign debt default, and the first sign could come as soon as Wednesday.","Citing sanctions, the Russian government warned it might pay foreign debt obligations in rubles. Credit rating agencies say a default is imminent."
https://www.nytimes.com/2022/03/15/arts/television/mandy-patinkin-benjamin-franklin.html,2022-03-15T19:17:02+0000,Mandy Patinkin Finds Healing in Refugee Work and Praying With His Dog,winning a Tony Award for “Evita” and an Emmy for “Chicago Hope” and being the object of adoration and imitation as Inigo Montoya in “The Princess Bride” — that he likes to jest he’s getting ready to leave.,"Right when the actor thought he’d done almost everything, Ken Burns offered him the role of Benjamin Franklin, and, just maybe, held off an early retirement."
https://www.nytimes.com/2022/03/15/world/europe/marina-ovsyannikova-ukraine-war-protester.html,2022-03-15T19:49:16+0000,A Russian TV worker who protested the war on a live broadcast is fined.,A Russian state television employee who stormed a live broadcast on Monday was interrogated by the police for 14 hours and fined by a Moscow court on Tuesday.,"In a video following her sentence, the state TV worker said she had been interrogated for 14 hours and “spent two days without sleep.” She still faces a lengthy prison sentence."
https://www.nytimes.com/2022/03/15/world/europe/european-leaders-ukraine-trip.html,2022-03-15T20:12:40+0000,"On a trip shrouded in secrecy, 3 European leaders travel to Kyiv to offer support.",The leaders of three eastern members of the European Union traveled to Kyiv on Tuesday on a high-risk mission that was kept under wraps until after they had boarded a train to the embattled Ukrainian capital.,"“It is here, in war-torn Kyiv, that history is being made,” one European leader wrote after arriving in Ukraine’s battered capital."
https://www.nytimes.com/2022/03/15/us/politics/democrats-covid-positive.html,2022-03-15T20:28:59+0000,At least nine House Democrats test positive for the coronavirus after a party retreat and late-night voting.,"At least nine House Democrats have announced in the last five days that they tested positive for the coronavirus, with more than half of those cases emerging after lawmakers attended a party retreat last week in Philadelphia.",Three representatives reported positive tests on Tuesday morning. Several others tested positive after a party gathering last week in Philadelphia.
https://www.nytimes.com/2022/03/15/us/politics/submarine-spy-brazil.html,2022-03-15T21:32:35+0000,Submarine Spy Couple Tried to Sell Nuclear Secrets to Brazil,"In 2020, a United States naval engineer and his wife made the fateful decision to try to sell some of America’s most closely guarded military secrets, the technology behind the nuclear reactors that power the U.S. submarine fleet.","Jonathan and Diana Toebbe pleaded guilty last month in the espionage case, but until now the identity of the nation they had approached had remained publicly undisclosed."
https://www.nytimes.com/2022/03/15/briefing/russia-ukraine-war-mykolaiv-default.html,2022-03-15T21:38:07+0000,Scenes from the Resistance,"Good evening. This is your Russia-Ukraine War Briefing, a weeknight guide to the latest news and analysis about the conflict.",Mykolaiv is under daily attack but its residents refuse to succumb.
https://www.nytimes.com/2022/03/15/arts/music/popcast-ukraine-pop-music.html,2022-03-15T22:28:09+0000,The Sounds of Ukrainian Pop,"The Russian invasion of Ukraine is entering its fourth week, upending life, damaging cities and towns and spawning a refugee crisis. Culture, needless to say, has largely come to a standstill.","A conversation about some of the country’s stars, the musical traditions they work within and how they have grappled with the war."
https://www.nytimes.com/2022/03/15/world/europe/poland-czech-republic-slovenia-kyiv.html,2022-03-15T22:50:57+0000,European Leaders Brave Russian Bombardment in Visit to Kyiv,"Three European leaders staged a defiant show of support for Ukraine on Tuesday, traveling to its besieged capital, Kyiv, even as a relentless Russian artillery bombardment left apartment towers in the city ablaze, forcing terrified residents to flee into the street with only the clothes on their backs.","The prime ministers of Poland, the Czech Republic and Slovenia made the trip as a show of solidarity, but it also bared divisions with other European Union members."
https://www.nytimes.com/2022/03/15/us/politics/mike-gibbons-ohio.html,2022-03-15T23:10:06+0000,Republican in Ohio Senate Primary Spoke Offensively About Asians,"The leading Republican candidate in the Ohio Senate primary employed offensive stereotypes about Asian people in a 2013 podcast, citing a widely discredited book, “The Bell Curve,” that has drawn allegations of racism and sloppy research.","Mike Gibbons, a leading contender to succeed Senator Rob Portman, made the comments in a 2013 podcast on doing business in China."
https://www.nytimes.com/2022/03/15/us/politics/doug-emhoff-covid.html,2022-03-15T23:46:05+0000,"Doug Emhoff, Vice President’s Husband, Tests Positive for the Coronavirus","Doug Emhoff, the husband of Vice President Kamala Harris, tested positive for the coronavirus on Tuesday, according to a statement from the White House.","Vice President Kamala Harris tested negative for the virus on Tuesday, an aide said, but Mr. Emhoff’s positive test forced her to back out of an event with President Biden."
https://www.nytimes.com/2022/03/15/world/europe/zelensky-european-leaders-kyiv.html,2022-03-16T03:40:04+0000,Zelensky urges more leaders to visit Kyiv after a visit by prime ministers of 3 NATO nations.,President Volodymyr Zelensky thanked the leaders of three NATO member countries who traveled into Ukraine’s war-torn capital for an extraordinary meeting on Tuesday and urged others to do the same.,"The leaders from Poland, the Czech Republic and Slovenia “fear nothing,” President Volodymyr Zelensky said, and he urged other leaders to make similar visits."
https://www.nytimes.com/2022/03/16/business/economy/ukraine-refugee-crisis-europe-economy.html,2022-03-16T05:59:12+0000,Refugee Crisis Will Test a European Economy Under Pressure,"Nearly everyone who crossed the Danube on the open-air ferry from Ukraine and landed in the frostbitten Romanian port city of Isaccea on a recent morning had a roller bag and a stopgap plan. One woman planned to join her husband in Istanbul. Another was headed to Munich, where her company has its headquarters. Others were meeting brothers, cousins, in-laws and friends in Paris or Sofia, Madrid or Amsterdam.","Resettling the refugees fleeing Ukraine could cost $30 billion in the first year alone, and the permanent integration of millions of people would reshape Europe’s economy."
https://www.nytimes.com/2022/03/16/climate/chevron-tanker-russia-oil-ukraine.html,2022-03-16T09:00:21+0000,"Citing a Chevron Tanker, Ukraine Seeks Tougher Restrictions at Russian Ports","Oil tankers from around the world, including several chartered by U.S.-based companies, are continuing to transport millions of barrels of oil out of Russian ports, a top adviser to Ukraine’s president said, as he made a plea to the White House to restrict all trade in Russian oil by American companies.",A top Ukrainian official criticized companies in the United States and Greece for helping Russia continue to profit from oil despite its attack on Ukraine.
https://www.nytimes.com/2022/03/16/world/europe/russia-oligarchs-sanctions-putin.html,2022-03-16T09:00:22+0000,Oligarchs Got Richer Despite Sanctions. Will This Time Be Different?,"The first time the United States government slapped his family with sanctions and locked him out of the American financial system, Arkady Rotenberg waited about eight weeks, investigators say, before buying a $7.5 million painting in New York City.","For nearly a decade, sanctions have been little more than names on a list for wealthy Russians. Governments are working to give them bite."
https://www.nytimes.com/2022/03/16/business/economy/fed-interest-rates-inflation.html,2022-03-16T09:00:24+0000,Why rates are going up.,"Prices for groceries, couches and rent are all climbing rapidly, and Federal Reserve officials have been warily eyeing that trend.","The central bank wants a strong economy, but sustainability is the name of the game: A little pain today could mean less pain tomorrow."
https://www.nytimes.com/2022/03/16/business/dealbook/russia-debt-default.html,2022-03-16T11:21:32+0000,A Question of Default,and what could happen next.,Russian debt faces an uncertain future.
https://www.nytimes.com/2022/03/16/world/europe/putin-war-ukraine-recolonization.html,2022-03-16T11:29:57+0000,Putin’s War on Ukraine Is About Ethnicity and Empire,President Biden took office with the idea that this century’s struggle would be between the world’s democracies and autocracies.,"Biden’s framework of ‘democracies versus autocracies’ misses the darker source of this war, which has deep roots in Russian history and thought."
https://www.nytimes.com/2022/03/16/business/russia-sanctions-oil-energy-demand.html,2022-03-16T11:35:38+0000,Russian sanctions could create ‘supply crisis’ as oil output falls.,The International Energy Agency warned on Wednesday that the global economy could be whipsawed by both disruptions to oil supplies and a sharp fall in demand resulting from Russia’s invasion of Ukraine.,The International Energy Agency said the global economy could be whipsawed by cuts in oil supplies and a sharp drop in demand.
https://www.nytimes.com/2022/03/16/business/february-retail-sales.html,2022-03-16T13:18:56+0000,"Retail sales rose in February, but inflation is starting to take its toll on spending.","Retail sales rose 0.3 percent in February from the prior month, the Commerce Department reported on Wednesday, a slowdown in spending that suggested inflation was taking its toll on American consumers.","Sales rose 0.3 percent from January, a sharp slowdown in growth. Spending at electronics, appliance, furniture, health and personal care stores was lower."
https://www.nytimes.com/2022/03/16/business/energy-environment/mercedes-battery-factory-alabama.html,2022-03-16T14:08:09+0000,"Mercedes opens a battery plant in Alabama, part of a Southern wave.",The auto industry’s shift to battery power is expected to lead to job losses because it takes fewer workers to build an electric vehicle than it does to build a car with a gasoline engine. But that probably won’t be the case in Alabama.,"The German automaker, which has made cars in the state for decades, has invested $1 billion in a factory to supply the power for electric vehicles."
https://www.nytimes.com/2022/03/16/world/europe/ukraine-russia-nuclear-war.html,2022-03-16T14:19:00+0000,"As Russia Digs In, What’s the Risk of Nuclear War? ‘It’s Not Zero.’",A major war raging on Russia’s and NATO’s borders. Increasingly bold Western military support. Russian threats of direct retaliation. A mood of siege and desperation in the Kremlin. Growing uncertainty around each side’s red lines.,A series of shifts in Russian statements about using nuclear weapons has led some analysts to believe that the Kremlin sees a nuclear exchange as a viable strategy.
